application,score_column,MaterialId,Reduced Formula,score_value,viability,weighted_score,clscore,Bandgap,source,is_experimental,provenance_status,provenance_definition
CO2 Capture Sorbent,score_co2_capture_sorbent,mp-818474,NaFe2(Si2O5)3,0.9,0.731,0.6579,0.9271574020385742,1.998,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Desalination Membrane Material,score_desalination_membrane,mp-27949,Si2H6O,0.85,0.766,0.6511,0.9625323414802552,5.2626,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Desalination Membrane Material,score_desalination_membrane,mp-18816,Fe2SiO4,0.85,0.765,0.65025,0.744098961353302,2.7099,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Desalination Membrane Material,score_desalination_membrane,mp-555755,Fe5(SiO4)3,0.85,0.758,0.6443,0.8711500763893127,2.4392,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Desalination Membrane Material,score_desalination_membrane,mp-21939,FeSiO3,0.85,0.755,0.6417499999999999,0.9514282941818236,2.7758000000000003,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Desalination Membrane Material,score_desalination_membrane,mp-2245,Si3N4,0.85,0.744,0.6324,0.98034006357193,5.1,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Desalination Membrane Material,score_desalination_membrane,mp-4497,Si2N2O,0.85,0.737,0.62645,0.971843719482422,4.924799999999999,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Desalination Membrane Material,score_desalination_membrane,mp-19333,Fe2B2O5,0.85,0.735,0.62475,0.9018172025680542,3.2492,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Desalination Membrane Material,score_desalination_membrane,mp-1199781,Si2H2O3,0.85,0.732,0.6222,0.9241604208946228,6.7877,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Desalination Membrane Material,score_desalination_membrane,mp-1071820,SiO2,0.85,0.721,0.61285,0.9463393092155457,4.716,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Desalination Membrane Material,score_desalination_membrane,f7d9b0ee4d,Fe2BMoO5,0.85,0.72,0.612,0.8648303747177124,2.583,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Photocatalytic Pollutant Degradation,score_photocatalytic_pollutant_degradation,mp-1078361,Fe2O3,0.9,0.768,0.6912,0.9682540893554688,2.2,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic Pollutant Degradation,score_photocatalytic_pollutant_degradation,mp-18816,Fe2SiO4,0.9,0.765,0.6885,0.744098961353302,2.7099,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic Pollutant Degradation,score_photocatalytic_pollutant_degradation,mp-555755,Fe5(SiO4)3,0.9,0.758,0.6822,0.8711500763893127,2.4392,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic Pollutant Degradation,score_photocatalytic_pollutant_degradation,mp-510670,FeHO2,0.9,0.755,0.6795,0.9114865064620972,1.8729,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic Pollutant Degradation,score_photocatalytic_pollutant_degradation,mp-21939,FeSiO3,0.9,0.755,0.6795,0.9514282941818236,2.7758000000000003,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic Pollutant Degradation,score_photocatalytic_pollutant_degradation,mp-18775,Fe3PO7,0.9,0.739,0.6651,0.8930516242980957,2.1744,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic Pollutant Degradation,score_photocatalytic_pollutant_degradation,mp-1104614,CaFeSeO,0.9,0.737,0.6633,0.929317593574524,1.917199999999999,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic Pollutant Degradation,score_photocatalytic_pollutant_degradation,18a24c07cf,Fe3(SeO3)4,0.9,0.735,0.6615,0.9277971982955932,2.1791,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Photocatalytic Pollutant Degradation,score_photocatalytic_pollutant_degradation,mp-19333,Fe2B2O5,0.9,0.735,0.6615,0.9018172025680542,3.2492,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Photocatalytic Pollutant Degradation,score_photocatalytic_pollutant_degradation,mp-636960,Fe4P2O9,0.9,0.735,0.6615,0.934484362602234,3.1713,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Nuclear Fuel Cladding,score_nuclear_fuel_cladding,mp-871,FeSi,0.85,0.821,0.69785,0.8853039145469666,0.068,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Nuclear Fuel Cladding,score_nuclear_fuel_cladding,mp-1068250,Ca(FeSi)2,0.85,0.786,0.6681,0.9566932916641236,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Nuclear Fuel Cladding,score_nuclear_fuel_cladding,mp-778,Fe2P,0.85,0.784,0.6664,0.8963738679885864,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Nuclear Fuel Cladding,score_nuclear_fuel_cladding,mp-18905,FeO,0.85,0.783,0.66555,0.9425278306007384,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Nuclear Fuel Cladding,score_nuclear_fuel_cladding,mp-20311,FeSe,0.85,0.779,0.66215,0.7721580862998962,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Nuclear Fuel Cladding,score_nuclear_fuel_cladding,mp-1188678,Fe4O5,0.85,0.776,0.6596,0.9525421261787416,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Nuclear Fuel Cladding,score_nuclear_fuel_cladding,8faa33925b,Fe4Se3S,0.85,0.775,0.65875,0.967870831489563,0.0077,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Nuclear Fuel Cladding,score_nuclear_fuel_cladding,mp-18731,Fe3O4,0.85,0.773,0.65705,0.9521861672401428,0.7548,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Nuclear Fuel Cladding,score_nuclear_fuel_cladding,mp-2780,Fe3Se4,0.85,0.773,0.65705,0.8230061531066895,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Nuclear Fuel Cladding,score_nuclear_fuel_cladding,mp-22635,Fe7SiO10,0.85,0.772,0.6562,0.9165456295013428,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Tritium Breeder Material,score_tritium_breeder,mp-756984,LiFeSiO4,0.95,0.694,0.6592999999999999,0.6479373574256897,2.651799999999999,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Tritium Breeder Material,score_tritium_breeder,e1b81e9500,Li4SiSe4,0.95,0.689,0.65455,0.9364111423492432,2.4348,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Tritium Breeder Material,score_tritium_breeder,mp-19061,LiFe(SiO3)2,0.95,0.688,0.6536,0.9045082330703736,2.7522,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Tritium Breeder Material,score_tritium_breeder,mp-16283,KNa2Li3Fe2(Si2O5)6,0.95,0.686,0.6517000000000001,0.9106366634368896,3.329399999999999,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Tritium Breeder Material,score_tritium_breeder,495bc34d10,Na5LiSi2Se7,0.95,0.685,0.65075,0.9888594150543212,2.2604,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Tritium Breeder Material,score_tritium_breeder,mp-6015,LiSiNO,0.95,0.682,0.6479,0.8299767374992371,5.254399999999999,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Tritium Breeder Material,score_tritium_breeder,7feab89bc7,LiH3SeO,0.95,0.68,0.646,0.9899072647094728,3.4013,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Tritium Breeder Material,score_tritium_breeder,mp-558555,LiFe(SeO3)2,0.95,0.678,0.6441,0.8994418978691101,2.6596,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Tritium Breeder Material,score_tritium_breeder,mp-6838,Na2LiFe(Si2O5)3,0.95,0.678,0.6441,0.8731895685195923,3.3949,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Tritium Breeder Material,score_tritium_breeder,mp-5853,LiSi2N3,0.95,0.677,0.64315,0.96942138671875,5.0143,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Radiation Shielding,score_radiation_shielding,mp-555778,Fe12PbO19,0.95,0.744,0.7068,0.8815585374832153,1.1208,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Radiation Shielding,score_radiation_shielding,mp-22037,Cu6PbO8,0.95,0.72,0.6839999999999999,0.7777091264724731,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Radiation Shielding,score_radiation_shielding,c903955d2c,Cu6PbClO8,0.95,0.717,0.6811499999999999,0.7789653539657593,0.0018,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Radiation Shielding,score_radiation_shielding,mp-643203,Cu6PbSe2Cl5O8,0.95,0.71,0.6745,0.8723181486129761,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Radiation Shielding,score_radiation_shielding,d7c01e7e1c,PbSe7Br2,0.95,0.703,0.6678499999999999,0.998234748840332,,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Radiation Shielding,score_radiation_shielding,mp-579463,Cu2Pb(SeO3)3,0.95,0.701,0.6659499999999999,0.9262595176696776,0.2694,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
Radiation Shielding,score_radiation_shielding,8ea3fe4fd9,Cu5PbF18,0.95,0.694,0.6592999999999999,0.8539105653762817,,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Radiation Shielding,score_radiation_shielding,e665e6d6fe,Cu4AgPbO8,0.95,0.694,0.6592999999999999,0.9500585198402404,0.0143,Experimental,True,Experimental (NOT synthesized yet),Experimental means this candidate is not already in synthesized reference datasets.
Radiation Shielding,score_radiation_shielding,mp-1193833,Cu2PbSe2(ClO3)2,0.95,0.694,0.6592999999999999,0.9048976302146912,0.0,MP_synthesized,False,Synthesized (already synthesized/known),Synthesized means this material is already reported as synthesized in reference datasets.
